Year,Month,Day,Hour,Temperature,Dew Point,Relative Humidity,Wind Speed,Toronto,Ottawa,Bruce,Difference,Holiday & Weekends
2013,2,3,9,-10.9,-13.1,84,4,5758,1291,88,-133,0
2013,2,3,10,-9.3,-12.6,77,7,5890,1299,90,-193,0
2013,2,3,11,-7.5,-12.3,68,4,5977,1304,88,-155,0
2013,2,3,12,-6.4,-12.5,62,0,6043,1290,87,-56,0
2013,2,3,13,-5.8,-14.2,51,4,6066,1270,82,-4,0
2013,2,3,14,-5.7,-15.2,47,6,6050,1284,83,-19,0
2013,2,3,15,-5.1,-13.5,52,4,6080,1314,82,-80,0
2013,2,3,16,-5.4,-12.5,57,0,6253,1375,84,-100,0
2013,2,3,17,-6.1,-10.9,69,19,6677,1488,78,-231,0
2013,2,3,18,-6.4,-11.6,67,19,6886,1487,81,-123,0
2013,2,3,19,-6.9,-11.4,70,19,6744,1439,79,-31,0
2013,2,3,20,-7.3,-11.3,73,19,6582,1396,78,22,0
2013,2,3,21,-7.6,-11.9,71,20,6359,1336,74,-10,0
2013,2,3,22,-8.1,-11.8,75,24,6049,1240,71,53,0
2013,2,3,23,-8.8,-11.8,79,15,5705,1145,69,28,0
2013,2,4,0,-8.7,-11.6,79,22,5385,1078,68,30,0
2013,2,4,1,-8.1,-11.2,78,24,5190,1054,69,-27,0
2013,2,4,2,-8,-11,79,22,5090,1048,72,-59,0
2013,2,4,3,-7.9,-10.6,81,22,5061,1056,71,-85,0
2013,2,4,4,-7.9,-11.2,77,19,5130,1074,73,-67,0
2013,2,4,5,-8.5,-13,70,22,5396,1133,77,-39,0
2013,2,4,6,-9.1,-14.8,63,20,5977,1278,82,-194,0
2013,2,4,7,-9.6,-14.9,65,20,6668,1380,85,-223,0
2013,2,4,8,-9.7,-14.4,69,13,6827,1379,89,-190,0
2013,2,4,9,-8.2,-13.3,67,9,6944,1332,87,-52,0
2013,2,4,10,-7.2,-12.3,67,20,7066,1310,87,-99,0
2013,2,4,11,-6.6,-12.7,62,22,7154,1301,85,-16,0
2013,2,4,12,-6.3,-12.9,59,20,7160,1282,84,-70,0
2013,2,4,13,-6.4,-12.7,61,20,7148,1275,82,-29,0
2013,2,4,14,-6,-12.5,60,24,7125,1284,81,15,0
2013,2,4,15,-5.8,-13.4,55,24,7139,1315,83,13,0
2013,2,4,16,-6.5,-12.4,63,19,7228,1414,87,-53,0
2013,2,4,17,-6.8,-11,72,11,7440,1545,82,78,0
2013,2,4,18,-8,-11.1,78,11,7662,1556,89,67,0
2013,2,4,19,-9.2,-12.2,79,11,7568,1535,89,78,0
2013,2,4,20,-10.2,-13.9,74,9,7402,1504,87,54,0
2013,2,4,21,-10.4,-14.3,73,9,7073,1424,85,53,0
2013,2,4,22,-10.8,-14.4,75,9,6586,1307,81,59,0
2013,2,4,23,-11.7,-15.1,76,11,6041,1209,79,59,0
2013,2,5,0,-12.3,-16,74,9,5689,1159,76,17,0
2013,2,5,1,-12.1,-15.7,75,7,5457,1127,75,-14,0
2013,2,5,2,-12.4,-15.8,76,7,5321,1123,76,13,0
2013,2,5,3,-12.3,-15.7,76,7,5278,1131,76,15,0
2013,2,5,4,-11.7,-15,76,6,5309,1151,76,18,0
2013,2,5,5,-12.2,-15.5,76,0,5559,1222,79,-88,0
2013,2,5,6,-11.7,-15,76,0,6136,1376,83,-114,0
2013,2,5,7,-11.5,-14.8,76,4,6799,1472,84,-108,0
2013,2,5,8,-9.8,-13.2,76,0,6937,1427,83,107,0
2013,2,5,9,-9.7,-12.9,77,0,6970,1373,82,38,0
2013,2,5,10,-6.5,-10.6,73,6,7054,1328,79,49,0
2013,2,5,11,-5.8,-11.6,64,9,7120,1306,77,28,0
2013,2,5,12,-5.1,-11.1,63,7,7109,1289,74,26,0
2013,2,5,13,-4.9,-10.8,63,7,7116,1294,68,53,0
2013,2,5,14,-4.5,-11.8,57,13,7101,1295,72,133,0
2013,2,5,15,-3.9,-10.9,58,13,7112,1348,74,130,0
2013,2,5,16,-4.2,-11.2,58,20,7233,1435,77,-12,0
2013,2,5,17,-4.4,-11.6,57,22,7478,1546,78,-31,0
2013,2,5,18,-4.8,-11.7,58,19,7613,1543,73,98,0
2013,2,5,19,-4.8,-11,62,7,7499,1513,66,57,0
2013,2,5,20,-4.5,-10.9,61,13,7307,1470,60,95,0
2013,2,5,21,-4.4,-10.4,63,17,6999,1396,57,55,0
2013,2,5,22,-4.7,-9.1,71,20,6548,1275,54,79,0
2013,2,5,23,-4.3,-7.7,77,24,5994,1187,54,120,0
2013,2,6,0,-4,-6.8,81,19,5569,1116,53,159,0
2013,2,6,1,-3.8,-5.9,85,19,5365,1074,49,-64,0
2013,2,6,2,-3.6,-5.1,89,17,5244,1053,47,94,0
2013,2,6,3,-3.3,-6,82,20,5196,1054,49,-32,0
2013,2,6,4,-3.8,-6.8,80,19,5248,1078,51,-3,0
2013,2,6,5,-4.2,-7.5,78,32,5523,1142,57,-98,0
2013,2,6,6,-5.1,-8.7,76,24,6117,1285,66,-23,0
2013,2,6,7,-5.8,-10.4,70,30,6765,1371,70,-111,0
2013,2,6,8,-7.7,-13.2,65,22,6875,1348,71,81,0
2013,2,6,9,-7.7,-14.1,60,24,6925,1321,72,164,0
2013,2,6,10,-7.3,-14,59,28,6963,1287,69,159,0
2013,2,6,11,-6.5,-14.3,54,24,6973,1280,61,192,0
2013,2,6,12,-6.4,-14.6,52,17,6954,1269,62,-61,0
2013,2,6,13,-5.4,-15,47,17,6927,1278,62,-23,0
2013,2,6,14,-5,-15.3,44,20,6874,1272,65,30,0
2013,2,6,15,-4.2,-14.6,44,17,6877,1303,63,76,0
2013,2,6,16,-4.2,-13.8,47,19,7010,1395,66,107,0
2013,2,6,17,-4.8,-13.6,50,9,7252,1535,69,259,0
2013,2,6,18,-6,-12.8,59,9,7512,1544,72,5,0
2013,2,6,19,-6.1,-12.4,61,9,7405,1520,72,139,0
2013,2,6,20,-6.5,-12.6,62,7,7275,1482,71,77,0
2013,2,6,21,-7.3,-12.9,64,7,6969,1400,68,119,0
2013,2,6,22,-7.1,-12.4,66,0,6536,1294,62,84,0
2013,2,6,23,-7.8,-12.7,68,4,6008,1194,60,56,0
2013,2,7,0,-7.1,-12.2,67,6,5567,1130,58,46,0
2013,2,7,1,-7,-11.8,69,7,5369,1106,56,55,0
2013,2,7,2,-6.7,-11.2,70,9,5249,1104,56,61,0
2013,2,7,3,-6.9,-10.9,73,7,5203,1107,57,93,0
2013,2,7,4,-6.7,-10.5,74,7,5264,1137,58,-52,0
2013,2,7,5,-6.5,-9.7,78,9,5538,1217,59,-136,0
2013,2,7,6,-6.2,-9.2,79,7,6139,1375,65,-157,0
2013,2,7,7,-5,-7.5,83,9,6820,1461,59,-319,0
2013,2,7,8,-4.1,-6.8,81,15,7003,1432,48,-160,0
2013,2,7,9,-6,-8.4,83,13,7132,1400,46,-73,0
2013,2,7,10,-5,-7.4,83,9,7244,1387,45,-133,0
2013,2,7,11,-3.1,-7.6,71,26,7243,1377,44,-80,0
2013,2,7,12,-2.7,-7.2,71,24,7162,1335,45,-56,0
2013,2,7,13,-2.6,-6.8,73,24,7179,1339,45,-116,0
2013,2,7,14,-2.2,-6.6,72,20,7184,1363,44,-174,0
2013,2,7,15,-4.6,-6.3,88,19,7224,1403,64,-97,0
2013,2,7,16,-4.8,-6.4,89,24,7278,1486,64,-87,0
2013,2,7,17,-4.9,-6.4,89,26,7473,1579,66,-103,0
2013,2,7,18,-4.7,-6.1,90,17,7648,1593,63,-173,0
2013,2,7,19,-5.6,-6.5,93,17,7560,1576,60,51,0
2013,2,7,20,-6.3,-7.5,91,20,7373,1553,55,4,0
2013,2,7,21,-6.6,-8,90,15,7064,1498,59,-25,0
2013,2,7,22,-6.9,-8.4,89,17,6602,1378,56,-69,0
2013,2,7,23,-7,-8.4,90,13,6052,1273,54,-40,0
2013,2,8,0,-7,-8.2,91,15,5653,1195,53,-56,0
2013,2,8,1,-6.8,-8,91,17,5418,1163,53,-51,0
2013,2,8,2,-7,-8.1,92,13,5271,1146,54,-81,0
2013,2,8,3,-7.2,-8.4,91,19,5214,1155,55,-76,0
2013,2,8,4,-7.1,-8.1,93,11,5285,1182,55,-46,0
2013,2,8,5,-6.8,-7.9,92,15,5507,1245,60,-309,0
2013,2,8,6,-6.1,-7.4,90,17,6002,1372,66,-249,0
2013,2,8,7,-6.4,-7.5,92,20,6548,1453,65,-193,0
2013,2,8,8,-7,-7.9,93,24,6794,1475,65,27,0
2013,2,8,9,-8,-8.8,94,22,6998,1482,64,57,0
2013,2,8,10,-8,-8.8,94,22,7178,1488,61,-39,0
2013,2,8,11,-8.7,-9.7,92,24,7314,1494,57,-110,0
2013,2,8,12,-8.7,-9.7,92,24,7336,1485,58,-158,0
2013,2,8,13,-8.8,-10,91,32,7273,1478,58,-27,0
2013,2,8,14,-9.2,-10.3,92,30,7131,1444,58,-65,0
2013,2,8,15,-9.3,-10.6,90,30,6985,1442,58,12,0
2013,2,8,16,-9.1,-10.4,90,35,6972,1468,63,-55,0
2013,2,8,17,-8.9,-10.2,90,35,7214,1549,64,-5,0
2013,2,8,18,-8.9,-10.5,88,35,7433,1541,64,-5,0
2013,2,8,19,-9,-10.6,88,32,7286,1519,64,-48,0
2013,2,8,20,-9.4,-11.1,87,30,7080,1452,67,-32,0
2013,2,8,21,-9.3,-11.7,83,26,6767,1392,64,147,0
2013,2,8,22,-9.3,-11.9,81,30,6356,1303,63,103,0
2013,2,8,23,-9.1,-12,79,28,5904,1210,65,73,0
2013,2,9,0,-9.3,-12.4,78,24,5524,1142,66,5,0
2013,2,9,1,-9.6,-13,76,22,5308,1085,66,35,0
2013,2,9,2,-10.1,-13,79,28,5181,1068,65,8,0
2013,2,9,3,-10.5,-13.3,80,26,5118,1069,67,58,0
2013,2,9,4,-10.8,-13.5,80,24,5115,1073,70,40,0
2013,2,9,5,-11,-13.3,83,30,5192,1096,72,-33,0
2013,2,9,6,-11.2,-13.1,86,26,5394,1152,76,-78,0
2013,2,9,7,-11.2,-12.9,87,24,5615,1207,79,-151,0
2013,2,9,8,-11.8,-13.4,88,15,5857,1255,79,-181,0
2013,2,9,9,-11.3,-12.7,89,11,6080,1289,74,-69,0
2013,2,9,10,-10.2,-12.1,86,13,6230,1289,71,-98,0
2013,2,9,11,-8.7,-11.2,82,24,6302,1276,68,-142,0
2013,2,9,12,-7.5,-10.8,77,15,6269,1234,79,-106,0
2013,2,9,13,-6.2,-10.4,72,11,6181,1205,101,-42,0
2013,2,9,14,-5.4,-10.7,66,17,6080,1202,101,-37,0
2013,2,9,15,-4.5,-10.3,64,7,6024,1214,102,-14,0
2013,2,9,16,-4.3,-10.7,61,9,6089,1266,105,-64,0
2013,2,9,17,-5.2,-11.4,62,6,6367,1387,109,-116,0
2013,2,9,18,-5.4,-11.5,62,0,6733,1446,113,-52,0
2013,2,9,19,-5.9,-11.6,64,0,6619,1410,112,-93,0
2013,2,9,20,-7.8,-12.4,69,0,6459,1365,109,20,0
2013,2,9,21,-7.9,-11.9,73,0,6269,1329,104,54,0
2013,2,9,22,-8.6,-12.1,76,0,5998,1263,99,148,0
2013,2,9,23,-9.5,-13.5,73,0,5653,1188,95,108,0
2013,2,10,0,-12.2,-14.7,82,4,5335,1132,92,134,0
2013,2,10,1,-11.3,-13.8,82,0,5125,1102,95,64,0
2013,2,10,2,-11.6,-13.4,86,0,4988,1091,95,17,0
2013,2,10,3,-11.7,-14,83,0,4917,1091,96,-13,0
2013,2,10,4,-13.2,-14.6,89,6,4901,1091,94,-69,0
2013,2,10,5,-14.2,-15.6,89,6,4962,1117,97,-36,0
2013,2,10,6,-15.5,-16.3,94,7,5101,1192,98,-101,0
2013,2,10,7,-13.8,-15.2,89,4,5240,1226,104,-149,0
2013,2,10,8,-14.7,-15.6,93,4,5456,1225,108,-103,0
