Year,Month,Day,Hour,Toronto,Ottawa,Bruce,Difference,Holiday & Weekends,Price_Tor,Price_Ott,Price_Bruce,"
",
2016,3,15,19,6226,1007,142,43,0,8.77,8.77,8.51,,
2016,3,15,20,6269,982,141,-105,0,14.48,14.48,14.06,,
2016,3,15,21,6031,948,133,-35,0,7.4,7.4,7.19,,
2016,3,15,22,5655,852,81,60,0,11.43,11.43,11.1,,
2016,3,15,23,5226,794,82,85,0,6.57,6.57,6.38,,
2016,3,15,24,4856,725,79,69,0,-4.41,-4.41,-4.29,,
2016,3,16,1,4625,691,65,117,0,-4.98,-4.98,-4.83,,
2016,3,16,2,4470,665,58,28,0,-3,-3,-2.91,,
2016,3,16,3,4424,654,62,71,0,-3,-3,-2.91,,
2016,3,16,4,4441,639,55,-3,0,-3,-3,-2.91,,
2016,3,16,5,4652,695,53,9,0,-2.5,-2.5,-2.43,,
2016,3,16,6,5167,781,60,-40,0,-0.27,-0.27,-0.26,,
2016,3,16,7,5716,871,71,66,0,0,0,0,,
2016,3,16,8,5951,869,76,41,0,0,0,0,,
2016,3,16,9,6166,852,79,32,0,0,0,0,,
2016,3,16,10,6307,845,86,-22,0,0,0,0,,
2016,3,16,11,6405,857,86,67,0,0,0,0,,
2016,3,16,12,6457,834,78,119,0,0,0,0,,
2016,3,16,13,6517,813,83,99,0,0,0,0,,
2016,3,16,14,6406,804,83,39,0,0,0,0,,
2016,3,16,15,6198,831,75,-3,0,-0.25,-0.25,-0.24,,
2016,3,16,16,6033,891,81,86,0,-1,-1,-0.97,,
2016,3,16,17,6028,962,82,171,0,-0.52,-0.52,-0.51,,
2016,3,16,18,5994,965,89,-3,0,0,0,0,,
2016,3,16,19,6227,976,83,23,0,0.48,0.48,0.46,,
2016,3,16,20,6258,967,75,121,0,0,0,0,,
2016,3,16,21,6040,917,73,108,0,-0.02,-0.02,-0.02,,
2016,3,16,22,5687,830,72,56,0,-2.5,-2.5,-2.43,,
2016,3,16,23,5223,792,64,84,0,-3.34,-3.34,-3.24,,
2016,3,16,24,4864,702,61,41,0,-3.11,-3.11,-3.02,,
2016,3,17,1,4654,652,60,47,0,-3,-3,-2.91,,
2016,3,17,2,4531,627,62,89,0,-3,-3,-2.91,,
2016,3,17,3,4487,625,60,53,0,-3,-3,-2.91,,
2016,3,17,4,4514,649,62,29,0,-3,-3,-2.91,,
2016,3,17,5,4731,709,61,-23,0,-1.75,-1.75,-1.7,,
2016,3,17,6,5217,802,72,-62,0,0,0,0,,
2016,3,17,7,5700,904,86,-8,0,0,0,0,,
2016,3,17,8,5889,898,84,16,0,0,0,0,,
2016,3,17,9,5983,883,87,34,0,-2.75,-2.75,-2.67,,
2016,3,17,10,6048,863,85,90,0,-3,-3,-2.91,,
2016,3,17,11,6087,848,94,122,0,-3,-3,-2.91,,
2016,3,17,12,6191,863,77,53,0,-0.52,-0.52,-0.51,,
2016,3,17,13,6215,849,99,-37,0,0,0,0,,
2016,3,17,14,6171,841,89,83,0,-1,-1,-0.97,,
2016,3,17,15,6144,860,80,-45,0,0,0,0,,
2016,3,17,16,6132,883,89,94,0,0,0,0,,
2016,3,17,17,6120,900,90,-55,0,0,0,0,,
2016,3,17,18,6126,892,78,49,0,0,0,0,,
2016,3,17,19,6283,961,94,8,0,0,0,0,,
2016,3,17,20,6300,1017,89,-28,0,0,0,0,,
2016,3,17,21,6086,945,94,22,0,0,0,0,,
2016,3,17,22,5733,841,90,-20,0,2.94,2.94,2.85,,
2016,3,17,23,5286,753,85,90,0,-0.52,-0.52,-0.51,,
2016,3,17,24,4937,688,81,-20,0,1.43,1.43,1.39,,
2016,3,18,1,4693,619,76,-60,0,-1.02,-1.02,-0.99,,
2016,3,18,2,4559,612,71,-39,0,-3.24,-3.24,-3.14,,
2016,3,18,3,4498,595,72,5,0,-0.09,-0.09,-0.08,,
2016,3,18,4,4548,632,75,6,0,0,0,0,,
2016,3,18,5,4751,724,82,-174,0,3.4,3.4,3.31,,
2016,3,18,6,5240,880,88,-123,0,3.03,3.03,2.94,,
2016,3,18,7,5695,902,91,-58,0,5.53,5.53,5.37,,
2016,3,18,8,5978,896,92,-45,0,10.41,10.41,10.11,,
2016,3,18,9,6147,858,93,-21,0,7.38,7.38,7.16,,
2016,3,18,10,6193,851,93,-83,0,4.48,4.48,4.35,,
2016,3,18,11,6306,827,92,85,0,0,0,0,,
2016,3,18,12,6265,826,91,56,0,3.41,3.41,3.31,,
2016,3,18,13,6208,792,82,140,0,3.04,3.04,2.96,,
2016,3,18,14,6041,773,80,170,0,0,0,0,,
2016,3,18,15,5928,787,85,50,0,-2,-2,-1.94,,
2016,3,18,16,5877,806,79,83,0,-2.75,-2.75,-2.67,,
2016,3,18,17,5886,845,78,38,0,-1.02,-1.02,-0.99,,
2016,3,18,18,5896,899,83,138,0,-1.52,-1.52,-1.48,,
2016,3,18,19,6086,956,94,53,0,1.9,1.9,1.84,,
2016,3,18,20,6271,972,95,-19,0,5.38,5.38,5.22,,
2016,3,18,21,6126,940,93,33,0,1.44,1.44,1.4,,
2016,3,18,22,5788,872,91,73,0,0.97,0.97,0.94,,
2016,3,18,23,5370,814,86,56,0,2.99,2.99,2.91,,
2016,3,18,24,5050,742,85,99,0,-0.75,-0.75,-0.73,,
2016,3,19,1,4802,708,80,172,0,-1.07,-1.07,-1.03,,
