Instance,Toronto,,Scored Labels,,Instance,MAE,MAPE
,5540,,6052.36084,,40988,0.092483906,
,6443,,6235.102051,,40989,0.032267259,
,7489,,7173.014648,,40990,0.042193264,
,4202,,4435.992188,,40991,0.055685908,
,6607,,6558.999023,,40992,0.00726517,
,6103,,5908.765137,,40993,0.031826129,
,5021,,4915.316895,,40994,0.021048219,
,5433,,6072.033203,,40995,0.117620689,
,4816,,4613.279785,,40996,0.042093068,
,5414,,5433.942383,,40997,0.003683484,
,4759,,4911.640137,,40998,0.032073994,
,6887,,6209.629883,,40999,0.098354889,
,6818,,6803.341797,,41000,0.002149927,
,6019,,6451.787109,,41001,0.071903491,
,6302,,6026.191406,,41002,0.043765248,
,5812,,6195.539063,,41003,0.065990892,
,4835,,5589.053223,,41004,0.155957233,
,6210,,5625.314941,,41005,0.094152183,
,5094,,5750.583496,,41006,0.128893501,
,5072,,5481.739746,,41007,0.08078465,
,4796,,5768.367676,,41008,0.202745554,
,5181,,5276.023438,,41009,0.018340752,
,4735,,4732.350098,,41010,0.000559641,
,5367,,6142.924316,,41011,0.144573191,
,6965,,6472.992188,,41012,0.070640031,
,5303,,6332.389648,,41013,0.194114586,
,7312,,7156.521484,,41014,0.021263473,
,5083,,5180.89502,,41015,0.0192593,
,5663,,5926.304199,,41016,0.046495532,
,4865,,4947.065918,,41017,0.016868637,
,5959,,7023.827637,,41018,0.178692337,
,4765,,4608.062012,,41019,0.032935569,
,6215,,6707.422852,,41020,0.079231352,
,5687,,5530.266113,,41021,0.027560029,
,6022,,6131.905273,,41022,0.018250627,
,5325,,5157.714844,,41023,0.031415053,
,5627,,5365.303711,,41024,0.046507249,
,6182,,5781.527344,,41025,0.064780436,
,4494,,4558.335938,,41026,0.014315963,
,5953,,6502.669922,,41027,0.092334944,
,5173,,5066.01416,,41028,0.020681585,
,7253,,6827.960938,,41029,0.058601829,
,5721,,5470.898926,,41030,0.043716321,
,6233,,5775.710449,,41031,0.073365883,
,7134,,6910.304199,,41032,0.031356294,
,4719,,4753.887695,,41033,0.007393027,
,5389,,5476.760254,,41034,0.016285072,
,6612,,6060.187988,,41035,0.083456142,
,4739,,5007.790527,,41036,0.056718828,
,4219,,4485.229004,,41037,0.063102395,
,5715,,5291.792969,,41038,0.074051974,
,5862,,5834.032715,,41039,0.004770946,
,4714,,4686.929199,,41040,0.005742639,
,5163,,4733.849609,,41041,0.083120355,
,6036,,5880.848633,,41042,0.025704335,
,8255,,7893.725098,,41043,0.043764373,
,5274,,5705.3125,,41044,0.081780906,
,6575,,7065.847168,,41045,0.074653562,
,4522,,4369.182129,,41046,0.03379431,
,6644,,6371.846191,,41047,0.040962343,
,6617,,6696.133301,,41048,0.01195909,
,4406,,4339.86377,,41049,0.015010493,
,6443,,6164.004395,,41050,0.043302127,
,6432,,5821.73584,,41051,0.094879378,
,6050,,5829.555664,,41052,0.03643708,
,5366,,5243.929688,,41053,0.022748847,
,5510,,5520.593262,,41054,0.001922552,
,4402,,4194.700195,,41055,0.047092186,
,5931,,5620.282227,,41056,0.052388766,
,5084,,4965.496582,,41057,0.023309091,
,5737,,5667.912109,,41058,0.012042512,
,7383,,7309.154297,,41059,0.010002127,
,7223,,6656.046387,,41060,0.078492816,
,5168,,6084.780273,,41061,0.177395564,
,5296,,6255.74707,,41062,0.181221124,
,6547,,6069.777344,,41063,0.072891806,
,6235,,5813.720215,,41064,0.067566926,
,6292,,5973.428711,,41065,0.050631165,
,5583,,6708.463379,,41066,0.201587566,
,5033,,4617.926758,,41067,0.082470344,
,5862,,5934.785645,,41068,0.012416521,
,5361,,5514.023438,,41069,0.028543823,
,5673,,5205.048828,,41070,0.082487427,
,7021,,6855.605469,,41071,0.023557119,
,6600,,6128.862793,,41072,0.071384425,
,6609,,6114.148926,,41073,0.074875333,
,5454,,5314.246582,,41074,0.025624022,
,5107,,5074.15625,,41075,0.006431124,
,3889,,3968.744385,,41076,0.020505113,
,6435,,6155.278809,,41077,0.043468717,
,5176,,5153.700195,,41078,0.004308308,
,7612,,7069.643066,,41079,0.071250254,
,7130,,6959.277344,,41080,0.023944272,
,6156,,5834.755371,,41081,0.052183988,
,7047,,6557.365234,,41082,0.069481306,
,5845,,6458.076172,,41083,0.104888994,
,6941,,6276.618652,,41084,0.09571839,
,5721,,5632.894531,,41085,0.015400362,
,4490,,4289.459961,,41086,0.044663706,
,5381,,5549.100098,,41087,0.031239565,
,6159,,6693.433105,,41088,0.086772707,
,6218,,5911.491211,,41089,0.04929379,
,8315,,7702.192871,,41090,0.073698993,
,5674,,6305.683105,,41091,0.111329416,
,4355,,4630.636719,,41092,0.063292013,
,7037,,6669.054199,,41093,0.05228731,
,4837,,4864.137207,,41094,0.005610338,
,4061,,4278.123535,,41095,0.053465534,
,4818,,4632.629395,,41096,0.038474596,
,5636,,5574.835938,,41097,0.010852389,
,4659,,5712.803223,,41098,0.226186569,
,6175,,5822.212402,,41099,0.057131595,
,6485,,6283.077148,,41100,0.031136908,
,5664,,5787.717285,,41101,0.021842741,
,7178,,7113.395508,,41102,0.009000347,
,5971,,5830.759766,,41103,0.023486892,
,6533,,5985.397949,,41104,0.083820917,
,6467,,5955.242188,,41105,0.079133727,
,5673,,6497.097656,,41106,0.145266641,
,5754,,6639.945801,,41107,0.153970421,
,6135,,5778.141113,,41108,0.058167708,
,4127,,4469.520996,,41109,0.082995153,
,5986,,5268.062012,,41110,0.119936182,
,5799,,6616.166992,,41111,0.140915156,
,6188,,5748.050781,,41112,0.071097159,
,4774,,5439.287109,,41113,0.139356328,
,5102,,5090.045898,,41114,0.002343023,
,5998,,5741.360352,,41115,0.042787537,
,7292,,6917.370605,,41116,0.051375397,
,5946,,5558.603516,,41117,0.065152453,
,5086,,5828.279297,,41118,0.145945595,
,6064,,6787.206543,,41119,0.119262293,
,5104,,5758.772949,,41120,0.128286236,
,5165,,5805.396973,,41121,0.123987797,
,7359,,6884.318359,,41122,0.064503552,
,5445,,5490.79541,,41123,0.008410544,
,6133,,6047.688477,,41124,0.013910244,
,5501,,5216.897949,,41125,0.051645528,
,6925,,6989.618652,,41126,0.009331213,
,4882,,6104.08252,,41127,0.250324154,
,7273,,6892.919922,,41128,0.052259051,
,6714,,6202.269531,,41129,0.07621842,
,5879,,5624.434082,,41130,0.043300888,
,5943,,5844.436523,,41131,0.016584802,
,6021,,5884.133789,,41132,0.022731475,
,6576,,6202.357422,,41133,0.056819127,
,5428,,5899.368652,,41134,0.086840209,
,4391,,5503.036133,,41135,0.253253503,
,4628,,4568.25,,41136,0.012910545,
,5371,,5327.963867,,41137,0.008012685,
,5378,,5951.39502,,41138,0.106618635,
,4337,,4476.791992,,41139,0.032232417,
,6591,,6840.503906,,41140,0.037855243,
,4676,,5004.09668,,41141,0.070166099,
,4872,,5161.854492,,41142,0.059493943,
,4883,,4895.527832,,41143,0.002565601,
,5858,,5797.84082,,41144,0.010269577,
,5487,,5491.208984,,41145,0.000767083,
,6605,,6249.236328,,41146,0.053862782,
,6096,,6915.640137,,41147,0.134455403,
,6827,,6513.166992,,41148,0.045969387,
,4507,,4423.541016,,41149,0.018517636,
,4100,,4135.736816,,41150,0.008716297,
,6224,,5783.734375,,41151,0.070736765,
,8214,,7410.344238,,41152,0.097839757,
,6680,,6391.071289,,41153,0.043252801,
,6431,,5779.796875,,41154,0.10126001,
,6877,,7322.476074,,41155,0.064777675,
,4176,,4146.13916,,41156,0.007150584,
,4340,,4206.006836,,41157,0.030874001,
,6191,,6557.277344,,41158,0.059162873,
,5386,,5127.586914,,41159,0.047978664,
,4850,,5845.750977,,41160,0.20530948,
,8940,,7885.574707,,41161,0.117944664,
,6319,,5885.956055,,41162,0.068530455,
,4414,,4351.847168,,41163,0.014080841,
,6276,,5894.910645,,41164,0.060721695,
,7506,,6627.056641,,41165,0.117098769,
,5087,,5147.769043,,41166,0.011945949,
,6562,,6175.761719,,41167,0.058859842,
,4675,,4678.01416,,41168,0.00064474,
,5309,,5947.55127,,41169,0.120277127,
,5345,,6009.767578,,41170,0.124371857,
,6008,,5627.675293,,41171,0.063303047,
,4486,,4611.053711,,41172,0.02787644,
,5447,,5803.259277,,41173,0.065404677,
,6242,,5763.34082,,41174,0.076683624,
,6985,,6572.291016,,41175,0.059085037,
,7869,,7521.828613,,41176,0.04411887,
,6646,,6105.752441,,41177,0.08128913,
,7602,,7685.576172,,41178,0.010993972,
,7138,,7043.638672,,41179,0.013219575,
,5198,,4748.929199,,41180,0.086392997,
,5360,,4929.54248,,41181,0.080309239,
,4941,,5110.569824,,41182,0.034318928,
,5936,,5670.837891,,41183,0.044670167,
,6185,,5870.590332,,41184,0.050834223,
,6234,,5978.913574,,41185,0.04091858,
,4213,,4222.634277,,41186,0.002286797,
,4595,,4635.581055,,41187,0.008831568,
,5658,,5246.692871,,41188,0.072694791,
,7172,,6858.354004,,41189,0.043732013,
,6673,,6117.952637,,41190,0.083178085,
,6520,,6193.67334,,41191,0.050050101,
,7472,,7281.027832,,41192,0.025558374,
,4152,,4138.209961,,41193,0.0033213,
,7166,,7000.083496,,41194,0.023153294,
,6400,,6203.656738,,41195,0.030678635,
,6446,,5936.43457,,41196,0.079051416,
,7217,,6841.841309,,41197,0.051982637,
,4418,,4608.948242,,41198,0.043220517,
,4475,,4437.877441,,41199,0.008295544,
,4703,,4812.485352,,41200,0.023279896,
,5128,,5784.190918,,41201,0.127962347,
,6358,,6128.413574,,41202,0.03610985,
,4227,,4133.906738,,41203,0.022023483,
,4443,,4348.470703,,41204,0.021276006,
,6606,,6542.848633,,41205,0.009559698,
,4074,,4484.011719,,41206,0.10064107,
,4259,,4650.999023,,41207,0.092040156,
,4485,,4609.216797,,41208,0.027696053,
,6693,,6434.78418,,41209,0.038579982,
,7295,,6839.68457,,41210,0.062414726,
,6427,,6361.088379,,41211,0.010255426,
,5610,,5275.549805,,41212,0.059616791,
,4101,,4338.640137,,41213,0.057946876,
,6033,,5630.61084,,41214,0.066698021,
,5667,,7030.480957,,41215,0.240600134,
,6923,,6922.149902,,41216,0.000122793,
,4448,,4466.898438,,41217,0.004248749,
,5124,,5088.284668,,41218,0.006970205,
,6253,,5858.033203,,41219,0.063164369,
,6040,,5859.393066,,41220,0.02990181,
,4989,,5389.104492,,41221,0.080197333,
,4193,,4131.735352,,41222,0.014611173,
,7157,,6518.74707,,41223,0.089178836,
,7952,,7364.887695,,41224,0.07383203,
,6690,,6374.825684,,41225,0.047111258,
,7099,,6309.644531,,41226,0.111192487,
,6752,,7047.010742,,41227,0.043692349,
,5195,,6046.102539,,41228,0.163831095,
,6971,,6565.836914,,41229,0.058121229,
,6290,,6094.124023,,41230,0.031140855,
,3945,,4128.979492,,41231,0.04663612,
,6719,,6672.021484,,41232,0.006991891,
,6234,,6176.733887,,41233,0.009186095,
,6032,,6004.905273,,41234,0.004491831,
,6006,,6150.41748,,41235,0.024045535,
,4394,,4352.915039,,41236,0.009350241,
,5364,,5113.260254,,41237,0.046744919,
,6639,,6426.458496,,41238,0.032014084,
,5570,,5524.958496,,41239,0.008086446,
,6467,,6192.083496,,41240,0.04251067,
,6888,,6528.094727,,41241,0.052251056,
,4197,,4819.694336,,41242,0.148366532,
,6796,,6666.280762,,41243,0.019087587,
,4881,,5112.645996,,41244,0.047458717,
,6455,,6122.900879,,41245,0.051448353,
,6404,,6199.990723,,41246,0.031856539,
,5315,,5161.972656,,41247,0.028791598,
,3943,,4148.337891,,41248,0.052076564,
,6670,,6096.850586,,41249,0.085929447,
,6234,,5899.285645,,41250,0.053691748,
,4239,,4258.301758,,41251,0.004553375,
,6092,,5936.154785,,41252,0.025581946,
,4290,,4377.65918,,41253,0.020433375,
,6097,,5685.268066,,41254,0.06753025,
,6426,,5998.353516,,41255,0.066549406,
,5901,,5969.383301,,41256,0.011588426,
,5434,,6146.40918,,41257,0.131102168,
,5499,,4774.777344,,41258,0.131700792,
,7276,,6991.533691,,41259,0.039096524,
,7247,,6782.552246,,41260,0.064088278,
,6654,,6135.154297,,41261,0.077975008,
,5787,,4574.453125,,41262,0.209529441,
,3976,,4067.115479,,41263,0.022916368,
,6830,,6737.239746,,41264,0.013581296,
,6581,,6496.088379,,41265,0.012902541,
,4394,,4555.592285,,41266,0.036775668,
,6065,,6070.776855,,41267,0.000952491,
,5577,,5821.441895,,41268,0.043830356,
,5090,,4915.085449,,41269,0.034364352,
,4554,,4494.220703,,41270,0.013126767,
,5011,,5409.441895,,41271,0.079513449,
,5011,,4798.420898,,41272,0.042422491,
,3754,,4172.711914,,41273,0.111537537,
,6042,,5923.414063,,41274,0.019626934,
,5946,,5726.930664,,41275,0.036843144,
,6827,,6601.316895,,41276,0.033057435,
,6869,,6457.594727,,41277,0.059893037,
,5418,,5621.892578,,41278,0.037632443,
,7040,,6602.935547,,41279,0.062083019,
,6709,,6381.581543,,41280,0.04880287,
,4197,,5265.75,,41281,0.254646176,
,4258,,5170.062988,,41282,0.214199856,
,6927,,7004.843262,,41283,0.011237659,
,5109,,5089.517578,,41284,0.003813353,
,6564,,6340.400391,,41285,0.034064535,
,6273,,6459.45166,,41286,0.029722885,
,5420,,5268.140137,,41287,0.028018425,
,5098,,5125.263184,,41288,0.005347819,
,6696,,6504.655762,,41289,0.028575902,
,4087,,4579.977051,,41290,0.120620761,
,6382,,6243.441895,,41291,0.021710766,
,6088,,5770.431641,,41292,0.052163003,
,7642,,6335.975586,,41293,0.170900865,
,6233,,6459.679199,,41294,0.036367592,
,6301,,6029.493652,,41295,0.043089406,
,5972,,5594.52832,,41296,0.063206912,
,6043,,6447.168945,,41297,0.066882169,
,4216,,4359.852051,,41298,0.034120505,
,6314,,6543.374023,,41299,0.036327847,
,4137,,4223.894531,,41300,0.021004238,
,4830,,4939.172363,,41301,0.022602974,
,4586,,4532.830078,,41302,0.011593965,
,6780,,6600.987793,,41303,0.02640298,
,6469,,6109.922852,,41304,0.055507366,
,5516,,5196.880371,,41305,0.05785345,
,6495,,6073.413574,,41306,0.06490938,
,4383,,4237.34082,,41307,0.033232758,
,4774,,4528.900391,,41308,0.051340513,
,6445,,6102.273438,,41309,0.053177124,
,4714,,4534.693359,,41310,0.038037047,
,5613,,5521.557617,,41311,0.016291178,
,4912,,4860.723145,,41312,0.010439099,
,5786,,6533.824219,,41313,0.129247186,
,6967,,6929.231445,,41314,0.005421064,
,6990,,6743.124023,,41315,0.035318452,
,5899,,5801.796387,,41316,0.016477982,
,7220,,6667.878906,,41317,0.076471066,
,6771,,6125.612305,,41318,0.095316452,
,5831,,6654.671387,,41319,0.141257312,
,5127,,5384.132813,,41320,0.050152684,
,7122,,6597.572266,,41321,0.073634897,
,4280,,5552.47168,,41322,0.297306467,
,4769,,5046.17334,,41323,0.058119803,
,7372,,7971.427246,,41324,0.081311346,
,6985,,6743.793457,,41325,0.034532075,
,4481,,4553.748535,,41326,0.016234888,
,4403,,4393.381836,,41327,0.002184457,
,7021,,6583.856934,,41328,0.062262223,
,7383,,8179.722656,,41329,0.107913132,
,7490,,6714.044922,,41330,0.103598809,
,6517,,6805.162109,,41331,0.044216988,
,5626,,5575.195801,,41332,0.009030252,
,5353,,5151.234863,,41333,0.037691974,
,5994,,5625.689941,,41334,0.061446456,
,5027,,5104.834473,,41335,0.015483285,
,5764,,5853.622559,,41336,0.015548674,
,4706,,4613.202637,,41337,0.019718947,
,5851,,5974.86377,,41338,0.021169675,
,7469,,6834.740234,,41339,0.084918967,
,4400,,4586.018555,,41340,0.042276944,
,5310,,6077.48877,,41341,0.144536491,
,6394,,6275.319824,,41342,0.018561179,
,6494,,6303.101074,,41343,0.0293962,
,5279,,4996.321289,,41344,0.053547776,
,6140,,5864.516113,,41345,0.044867083,
,7088,,6437.665527,,41346,0.091751478,
,5272,,5297.120605,,41347,0.00476491,
,5137,,5264.903809,,41348,0.024898542,
,5881,,5327.54248,,41349,0.094109423,
,4816,,4900.698242,,41350,0.017586844,
,5182,,4916.546875,,41351,0.051225999,
,5787,,5646.654297,,41352,0.024251893,
,5354,,6450.705566,,41353,0.204838544,
,6365,,6112.362793,,41354,0.039691627,
,4711,,4554.736816,,41355,0.033169854,
,6615,,6180.399902,,41356,0.065699183,
,5432,,5990.870605,,41357,0.102884868,
,5614,,5310.852051,,41358,0.053998566,
,7036,,6640.237305,,41359,0.056248251,
,5227,,5416.896973,,41360,0.036330012,
,5959,,6504.94873,,41361,0.091617508,
,5159,,5048.877441,,41362,0.021345718,
,5048,,5809.392578,,41363,0.150830542,
,6664,,6729.27002,,41364,0.009794421,
,6973,,6641.178223,,41365,0.04758666,
,7164,,6609.348633,,41366,0.077422022,
,5301,,6007.046387,,41367,0.133191169,
,5665,,5690.369141,,41368,0.004478224,
,5480,,5270.91748,,41369,0.038153744,
,6007,,5743.318848,,41370,0.043895647,
,5356,,5599.168457,,41371,0.045401131,
,6159,,7238.409668,,41372,0.175257293,
,4424,,4391.011719,,41373,0.007456664,
,8129,,8265.164063,,41374,0.016750407,
,5705,,5237.20752,,41375,0.081996929,
,6341,,5910.124023,,41376,0.067950793,
,5554,,6605.208008,,41377,0.189270437,
,6393,,6514.896484,,41378,0.01906718,
,6197,,5670.041992,,41379,0.085034373,
,6360,,5913.507324,,41380,0.070203251,
,5460,,5809.655762,,41381,0.064039517,
,6318,,5976.472656,,41382,0.054056243,
,4215,,4137.565918,,41383,0.018371075,
,4044,,4221.466309,,41384,0.043883855,
,3853,,4156.352539,,41385,0.078731518,
,6388,,5946.89502,,41386,0.069052126,
,6124,,6201.670898,,41387,0.012683034,
,5646,,5696.309082,,41388,0.008910571,
,4041,,4278.271973,,41389,0.058716153,
,6458,,5834.188965,,41390,0.096595081,
,6150,,6026.191406,,41391,0.020131479,
,4869,,5783.972168,,41392,0.187917882,
,6110,,5839.133789,,41393,0.044331622,
,7010,,6912.551758,,41394,0.013901318,
,6030,,5738.22168,,41395,0.048387781,
,9782,,9419.50293,,41396,0.037057562,
,6350,,6058.687988,,41397,0.045875907,
,5175,,5974.449707,,41398,0.154483035,
,5951,,6318.861328,,41399,0.061815044,
,8613,,8045.281738,,41400,0.065914114,
,6815,,6680.020508,,41401,0.019806235,
,4798,,4871.089355,,41402,0.015233296,
,7409,,7345.236328,,41403,0.008606245,
,4388,,4350.337402,,41404,0.00858309,
,7044,,6584.711426,,41405,0.065202807,
,5877,,5585.178223,,41406,0.049654888,
,6428,,5803.112793,,41407,0.097213318,
,5697,,5412.150391,,41408,0.049999931,
,8012,,8098.265625,,41409,0.010767053,
,5925,,5744.788574,,41410,0.030415431,
,4963,,4985.124512,,41411,0.004457891,
,6947,,7821.230957,,41412,0.125842948,
,5090,,5691.493652,,41413,0.118171641,
,5653,,5396.196777,,41414,0.045427777,
,6960,,6738.901855,,41415,0.031766975,
,4912,,5682.083984,,41416,0.156776055,
,6478,,5673.561035,,41417,0.124180143,
,5698,,6584.14209,,41418,0.155518092,
,4508,,4770.690918,,41419,0.058272165,
,8094,,7928.111328,,41420,0.020495265,
,6724,,6659.121582,,41421,0.009648783,
,6081,,5933.129395,,41422,0.024316824,
,7911,,7551.262695,,41423,0.045473051,
,6240,,5951.634766,,41424,0.046212377,
,5588,,6135.881348,,41425,0.098046054,
,4724,,4768.103516,,41426,0.009336053,
,6395,,6139.193359,,41427,0.040001038,
,6896,,6635.685547,,41428,0.037748616,
,6297,,5875.894043,,41429,0.06687406,
,4335,,4996.95752,,41430,0.152700697,
,6495,,6184.393555,,41431,0.047822393,
,4426,,5224.439453,,41432,0.180397527,
,6758,,6585.647461,,41433,0.025503483,
,5474,,6081.356445,,41434,0.110952949,
,5360,,5822.550781,,41435,0.086296788,
,4366,,4445.469238,,41436,0.018201841,
,5337,,5267.260254,,41437,0.013067219,
,6391,,6251.935547,,41438,0.02175942,
,5628,,5303.643555,,41439,0.057632631,
,6553,,6321.333496,,41440,0.03535274,
,5167,,4966.716309,,41441,0.038762085,
,6116,,5822.879395,,41442,0.047926849,
,6088,,5756.845703,,41443,0.054394595,
,6667,,6578.149414,,41444,0.013326922,
,4298,,4341.990723,,41445,0.010235161,
,5060,,5127.249023,,41446,0.013290321,
,5840,,5651.569824,,41447,0.032265441,
,5450,,6017.202148,,41448,0.104073789,
,5156,,6162.184082,,41449,0.195148193,
,4987,,4843.34375,,41450,0.028806146,
,6492,,6983.424805,,41451,0.075696982,
,5775,,5460.028809,,41452,0.054540466,
,5156,,5740.739746,,41453,0.113409571,
,4758,,5668.770508,,41454,0.19141877,
,7247,,7118.46582,,41455,0.017736191,
,5291,,5826.613281,,41456,0.101231011,
,6252,,6115.400879,,41457,0.021848868,
,6564,,6236.241699,,41458,0.049932709,
,6012,,6351.471191,,41459,0.056465601,
,6991,,6840.277832,,41460,0.021559458,
,6447,,6104.474121,,41461,0.053129499,
,4262,,4152.34668,,41462,0.025728137,
,6173,,5997.661133,,41463,0.028404158,
,6084,,6573.384277,,41464,0.080437915,
,5588,,5696.375488,,41465,0.019394325,
,4765,,5688.116699,,41466,0.193728583,
,8110,,7656.816895,,41467,0.055879544,
,7587,,6995.894531,,41468,0.077910303,
,5937,,6731.245605,,41469,0.133778947,
,6283,,6136.488281,,41470,0.023318752,
,4574,,4741.836426,,41471,0.036693578,
,6146,,5721.689941,,41472,0.069038408,
,5334,,5696.47168,,41473,0.067954946,
,6829,,6580.423828,,41474,0.036400084,
,6285,,6058.394531,,41475,0.036054967,
,7349,,7004.652344,,41476,0.046856396,
,6907,,6727.02002,,41477,0.02605762,
,5844,,5514.293457,,41478,0.056417957,
,7536,,7386.454102,,41479,0.019844201,
,6371,,5833.01709,,41480,0.08444246,
,5196,,5143.417969,,41481,0.010119713,
,6870,,6458.27002,,41482,0.059931584,
,5676,,5723.362793,,41483,0.008344396,
,7003,,6860.359375,,41484,0.020368503,
,5217,,5167.325684,,41485,0.009521625,
,6279,,6109.347656,,41486,0.027019007,
,4125,,4428.113281,,41487,0.073482008,
,4635,,4814.252441,,41488,0.038673666,
,7935,,7458.94873,,41489,0.059993859,
,6924,,7055.712402,,41490,0.019022588,
,5942,,6666.737793,,41491,0.121968663,
,5921,,5705.15625,,41492,0.036453935,
,6278,,5995.627441,,41493,0.044978107,
,5966,,5684.950195,,41494,0.047108583,
,5495,,5109.381836,,41495,0.07017619,
,4430,,4588.376953,,41496,0.035751005,
,5573,,5399.831543,,41497,0.031072754,
,5099,,5963.29834,,41498,0.169503499,
,7157,,7159.472168,,41499,0.00034542,
,4739,,5682.236816,,41500,0.1990371,
,6163,,7081.856934,,41501,0.149092477,
,4794,,5118.847168,,41502,0.067761195,
,8428,,7538.783691,,41503,0.105507393,
,5101,,5638.870605,,41504,0.105444149,
,5850,,5832.507813,,41505,0.002990118,
,6646,,6326.663574,,41506,0.048049417,
,6422,,5991.399414,,41507,0.067050854,
,4737,,4522.384277,,41508,0.045306253,
,7062,,7021.87207,,41509,0.005682233,
,4829,,4667.86377,,41510,0.033368447,
,5209,,5141.14502,,41511,0.013026489,
,4120,,4438.081055,,41512,0.077204139,
,4667,,4508.092285,,41513,0.034049221,
,4564,,4613.518555,,41514,0.010849815,
,5166,,4976.955566,,41515,0.036593967,
,4481,,4657.814453,,41516,0.039458704,
,6474,,6291.864258,,41517,0.028133417,
,5049,,4895.373047,,41518,0.030427204,
,5634,,6090.229492,,41519,0.080977901,
,6479,,6323.986816,,41520,0.02392548,
,6662,,6362.020996,,41521,0.04502837,
,5308,,5667.946289,,41522,0.067812036,
,4245,,4213.901367,,41523,0.007325944,
,5399,,6205.541504,,41524,0.149387202,
,5887,,6351.315918,,41525,0.078871398,
,6115,,6092.982422,,41526,0.003600585,
,6163,,5732.625,,41527,0.069832062,
,4388,,4777.057617,,41528,0.088663997,
,6760,,6616.98584,,41529,0.021155941,
,6498,,6443.784668,,41530,0.008343388,
,5499,,5352.821777,,41531,0.026582692,
,6444,,6339.150391,,41532,0.016270889,
,6136,,5930.461426,,41533,0.03349716,
,6170,,5831.284668,,41534,0.054897136,
,5962,,5800.861816,,41535,0.027027538,
,6062,,6356.677734,,41536,0.048610646,
,4978,,4958.796387,,41537,0.003857697,
,4489,,4676.383301,,41538,0.041742771,
,5242,,5214.53125,,41539,0.005240128,
,6220,,5970.808594,,41540,0.040062927,
,6457,,6251.443848,,41541,0.031834622,
,6136,,5998.098145,,41542,0.022474227,
,5147,,5035.192383,,41543,0.021722871,
,5031,,5057.189941,,41544,0.005205713,
,4038,,4228.992676,,41545,0.04729883,
,5030,,4841.704102,,41546,0.037434572,
,7437,,7258.587402,,41547,0.023989861,
,6688,,6521.617188,,41548,0.024877813,
,6965,,6613.024414,,41549,0.050534901,
,6060,,5709.918457,,41550,0.057769232,
,5613,,6097.318359,,41551,0.086285117,
,5210,,4718.235352,,41552,0.094388608,
,5345,,5299.155273,,41553,0.008577124,
,5645,,6356.791016,,41554,0.126092297,
,6268,,6001.401367,,41555,0.042533285,
,6112,,6389.430176,,41556,0.045391063,
,4703,,4532.019043,,41557,0.036355721,
,5606,,6226.690918,,41558,0.110719036,
,4955,,5070.595703,,41559,0.023329103,
,6245,,6141.337891,,41560,0.016599217,
,6452,,6299.002441,,41561,0.023713199,
,5596,,5186.078613,,41562,0.073252571,
,6768,,6506.839844,,41563,0.038587494,
,5071,,5182.234375,,41564,0.021935392,
,6829,,6352.918945,,41565,0.069714608,
,5238,,5139.150879,,41566,0.018871539,
,5833,,5746.967773,,41567,0.014749225,
,4929,,4591.904785,,41568,0.068390184,
,6166,,5865.055176,,41569,0.04880714,
,6964,,6735.918945,,41570,0.032751444,
,6159,,5947.54834,,41571,0.034332142,
,5862,,5733.608887,,41572,0.021902271,
,6033,,5405.231934,,41573,0.104055705,
,7084,,7338.604492,,41574,0.035940781,
,7841,,7634.560547,,41575,0.026328205,
,5563,,5233.414063,,41576,0.059246079,
,4605,,4842.349609,,41577,0.051541718,
,6148,,5911.393555,,41578,0.038485108,
,4687,,5565.429199,,41579,0.18741822,
,6252,,5878.563477,,41580,0.05973073,
,5118,,5703.47168,,41581,0.114394623,
,4464,,4322.855957,,41582,0.031618289,
,5882,,6108.914063,,41583,0.038577705,
,6625,,6451.428711,,41584,0.02619944,
,5778,,6367.546875,,41585,0.102033035,
,6617,,6155.461914,,41586,0.069750353,
,6534,,6231.458008,,41587,0.046302723,
,6067,,5890.22168,,41588,0.029137683,
,6631,,6154.719238,,41589,0.071826385,
,5401,,5894.156738,,41590,0.091308413,
,4607,,4677.999023,,41591,0.015411119,
,5335,,5789.881836,,41592,0.085263699,
,7072,,6799.198242,,41593,0.038574909,
,4640,,4647.833008,,41594,0.001688148,
,5699,,5136.223145,,41595,0.098750106,
,6450,,7030.05127,,41596,0.089930429,
,5849,,6659.758301,,41597,0.138614857,
,4055,,4368.833496,,41598,0.077394204,
,5722,,5611.418945,,41599,0.019325595,
,5912,,5343.724609,,41600,0.09612236,
,7506,,7325.196777,,41601,0.024087826,
,6726,,6425.187012,,41602,0.044723905,
,6949,,6912.281738,,41603,0.005283963,
,6497,,6789.43457,,41604,0.045010708,
,4472,,4660.942871,,41605,0.042250195,
,5437,,5269.099609,,41606,0.030881072,
,5104,,4845.496094,,41607,0.050647317,
,6523,,7505.334473,,41608,0.150595504,
,6660,,6323.927734,,41609,0.050461301,
,4241,,4802.870605,,41610,0.132485406,
,5630,,5888.862305,,41611,0.045979095,
,6248,,6441.818359,,41612,0.031020864,
,5394,,5574.4375,,41613,0.03345152,
,6843,,6510.73291,,41614,0.048555764,
,5118,,4966.847656,,41615,0.029533479,
,6263,,6007.59082,,41616,0.040780645,
,4418,,4361.207031,,41617,0.012854905,
,5150,,5479.775391,,41618,0.064034056,
,6566,,6961.435059,,41619,0.060224651,
,4624,,4767.29541,,41620,0.030989492,
,4083,,4482.156738,,41621,0.097760651,
,4863,,5133.084473,,41622,0.055538654,
