Year,Month,Day,Hour,Temperature,Dew Point,Relative Humidity,Wind Speed,Toronto,Scored Labels
2015,11,29,5,-1.24558881,-0.998746666,0.880624958,-0.818179146,-1.353708622,-0.7641325
2015,6,18,6,0.690496969,0.483630772,-0.720414308,-1.358890977,-0.159447722,-0.645253181
2015,7,28,0,1.353540044,1.266773569,-0.412522142,-0.601894413,0.310928668,-0.251424789
2015,6,10,20,1.008757645,0.987079713,-0.227786842,0.371386883,0.795168784,0.150924206
2013,12,3,9,-0.883125262,-0.65379091,0.757468091,-1.142606244,0.723869626,0.497917175
2013,3,17,21,-1.298632256,-1.520841864,-0.843571175,-0.385609681,0.049498422,0.662192345
2014,9,5,19,1.335858896,1.38797424,-0.043051542,3.61565787,2.197385561,0.981661797
2015,8,16,21,1.477308085,1.611729325,0.203262191,-0.061182582,1.365562049,1.31785202
2013,5,29,9,1.212090855,1.509174911,0.757468091,0.263244517,0.70505457,0.893448353
2016,4,1,21,-0.44993712,-0.523267111,-0.350943708,-0.710036779,-0.217873421,-0.170638084
2015,1,16,12,-1.493124891,-1.520841864,-0.166208408,1.128383446,1.163547768,1.058694363
2013,1,31,20,-1.263269958,-1.343702422,-0.350943708,1.993522376,1.294262891,1.312367439
2018,4,9,6,-1.201385938,-1.16656298,0.018526892,-1.358890977,0.199028601,-0.312390327
2014,5,19,7,0.301511699,0.166644401,-0.535679008,-0.926321512,-1.481452947,-0.455245018
2013,2,7,12,-1.006893303,-0.933484766,0.141683758,0.803956348,1.356649655,0.82257843
2018,1,19,18,-0.785878944,-0.84957661,-0.289365275,0.479529249,0.820915702,0.652712822
2019,2,23,8,-0.998052728,-0.830930353,0.511154358,-0.601894413,-0.22579555,0.207139015
2019,12,9,7,-0.273125633,0.092059373,1.188517124,-0.385609681,0.043556825,-0.489242554
2017,3,13,9,-1.519646614,-1.986998291,-1.459355508,-0.169324948,0.954601624,0.501777649
2015,7,20,19,1.530351531,1.350681726,-0.658835875,1.128383446,1.911198663,1.472043037
2019,4,11,13,-0.768197796,-0.71905281,0.018526892,0.479529249,0.736743085,0.395995617
2018,11,13,0,-0.564864586,-0.374097054,0.572732791,-0.061182582,-0.902147287,-1.076462269
2016,3,4,15,-0.883125262,-1.194532366,-1.028306475,-0.818179146,0.68227845,0.570361137
2017,2,25,12,-0.131676444,-0.178311355,-0.289365275,0.803956348,-0.227776082,0.053818226
2014,8,6,7,0.75238099,1.089634127,0.942203391,-0.277467314,0.308948136,-0.214751244
2018,1,24,17,-1.325153979,-1.642042535,-1.089884908,0.695813982,1.071453022,1.0220294
2017,8,26,23,0.699337544,0.520923286,-0.658835875,-1.358890977,-1.436890973,-1.143998623
2013,2,23,5,-0.635589181,-0.196957612,1.557987724,-0.818179146,-0.948689793,-0.660093784
2017,8,5,17,1.035279368,0.483630772,-1.520933941,3.074946038,-0.488216063,0.116048813
2015,7,27,17,1.866293356,1.098957255,-1.828826108,-0.277467314,2.998510825,2.237616062
2015,11,28,12,-0.785878944,-0.681760296,0.264840625,-0.277467314,-0.137661869,0.369837761
2018,12,15,5,-0.732835498,-0.346127668,1.373252424,-1.142606244,-1.170509396,-0.977467537
2018,11,15,9,-0.830081816,-0.914838509,-0.412522142,0.695813982,0.583251842,0.130463123
2014,6,28,20,1.415424065,1.350681726,-0.350943708,-0.601894413,0.826857299,1.267277718
2014,8,23,10,0.982235922,1.350681726,1.003781825,-0.385609681,0.332714522,0.600066662
2017,12,30,14,-1.484284317,-1.530164993,-0.227786842,0.371386883,-0.008927277,0.77562809
2020,1,8,8,-1.192545364,-1.138593594,0.080105325,1.344668179,0.51294295,0.347104073
2016,9,2,21,0.725859267,0.707385857,-0.227786842,-0.385609681,-0.204999962,-0.274170876
2017,12,8,14,-0.732835498,-1.054685437,-1.089884908,1.88538001,0.439663259,0.566284657
2015,1,7,19,-2.315298304,-2.583678518,-0.966728041,0.695813982,2.011215537,1.748440266
2015,1,15,18,-1.272110533,-1.222501751,0.080105325,0.912098714,1.811181788,1.238075733
2013,7,3,21,1.229772004,1.546467425,0.819046525,-1.358890977,1.268515973,0.658145428
2015,8,31,11,1.539192105,1.471882397,-0.350943708,0.15510215,2.123115605,1.731647968
2019,2,19,13,-1.174864215,-1.306409908,-0.535679008,0.263244517,0.866467942,0.667417526
2015,12,9,4,-0.396893674,0.04544373,1.557987724,-0.926321512,-1.201207644,-1.324191093
2018,10,17,14,-0.087473572,-0.551236496,-1.397777075,3.399373137,0.038605495,-0.089884758
2018,12,11,19,-0.865444113,-0.607175268,0.880624958,-0.710036779,1.131859253,0.658013821
2018,12,18,17,-0.945009282,-1.008069795,-0.289365275,-0.926321512,1.149684043,0.613031387
2017,5,12,13,0.460642037,0.418368872,-0.289365275,-0.710036779,-0.030713131,-0.132633209
2019,9,17,22,0.770062138,0.781970885,-0.104629975,-1.358890977,-0.815003871,-0.611134529
2018,6,14,7,0.823105584,0.539569543,-0.905149608,1.88538001,0.084157735,-0.436052799
2013,12,10,0,-1.121820769,-1.175886108,-0.289365275,1.560952911,-0.306007103,-0.621458054
2015,2,26,15,-1.705298675,-2.117522091,-1.336198641,-0.061182582,1.401211628,1.229464531
2013,10,16,22,0.142381361,0.455661386,0.942203391,-0.385609681,-0.760539236,-0.548589706
2018,4,27,2,-0.220082187,-0.178311355,0.018526892,-1.034463878,-1.527005187,-1.654051304
2014,4,28,22,0.177743658,-0.420712697,-1.644090808,0.479529249,-0.71399673,-0.682400703
2013,6,7,14,0.637453523,0.949787199,0.880624958,-0.385609681,0.400052616,0.330220222
2013,9,17,17,0.54904778,0.390399486,-0.597257442,-0.818179146,0.332714522,0.164458275
2018,6,12,15,1.450786362,1.145572898,-0.966728041,-0.061182582,1.32496114,1.142199516
2016,7,14,8,1.220931429,1.649021839,1.188517124,-0.061182582,1.622040966,0.710436821
2019,4,16,20,-0.30848793,0.017474345,1.065360258,-0.926321512,0.206950729,-0.011789322
2015,3,7,18,-0.962690431,-0.672437167,1.003781825,-0.385609681,0.823886501,0.869189262
2016,4,1,0,0.451801462,0.642123957,0.449575925,0.912098714,-1.300234253,-1.388659
2015,2,22,15,-1.112980195,-1.10130108,-0.043051542,0.803956348,0.560475722,0.929787636
2018,10,21,16,-0.335009653,-0.607175268,-0.905149608,1.128383446,-0.24857167,0.020975113
2015,1,13,20,-1.864429013,-1.875120749,-0.104629975,-1.034463878,1.712155179,1.367761135
2019,9,26,15,1.052960517,0.371753229,-1.705669241,1.452810545,0.425799534,0.087988377
2015,10,6,12,0.690496969,0.772647756,0.080105325,-0.926321512,0.42183847,0.185492992
2018,1,20,8,-0.653270329,-0.616498396,0.018526892,0.046959784,-0.636755976,0.063493252
2016,1,17,6,-0.918487559,-1.054685437,-0.535679008,-0.385609681,-1.047716401,-0.263814449
2017,1,18,8,-0.591386309,-0.131695712,1.681144591,-0.277467314,0.503040289,0.172575951
2019,1,13,0,-1.537327763,-1.903090135,-1.213041775,0.263244517,-0.530797505,-0.32565403
2018,9,21,17,1.371221193,1.555790554,0.387997491,1.993522376,1.46161786,1.170396328
2019,4,27,6,-0.670951478,-0.681760296,-0.166208408,1.88538001,-1.12396689,-0.516103745
2019,6,13,11,0.478323185,0.987079713,1.681144591,-0.169324948,0.279240153,-0.020078659
2019,10,12,7,0.354555145,0.893848427,1.804301458,-0.169324948,-1.156645671,-0.587629795
2018,12,15,19,-0.520661714,-0.327481411,0.511154358,-0.277467314,0.226756051,0.316596985
2015,10,15,22,0.009772746,0.269198815,0.757468091,0.912098714,-0.763510035,-0.557172775
2017,10,2,6,-0.105154721,0.24122943,1.065360258,-1.034463878,-0.448605419,-0.827008247
2013,12,20,5,-0.759357221,-0.290188897,1.742723024,-0.710036779,-0.515943513,-0.858166695
2015,12,9,8,-0.361531376,0.073413116,1.496409291,-0.926321512,0.348558779,-0.112956047
2017,7,13,7,0.743540415,1.024372227,0.757468091,-0.061182582,0.187145408,-0.352599144
2014,3,10,18,-0.281966207,-0.252896383,-0.043051542,0.15510215,0.790217454,0.335732937
2018,10,21,0,-0.467618268,-0.579205882,-0.474100575,2.534234207,-1.626031795,-1.192452431
2013,10,23,18,-0.30848793,-0.625821525,-1.028306475,0.046959784,0.800120115,0.283862114
2014,4,19,14,0.089337915,-0.252896383,-1.089884908,-0.818179146,-0.791237485,0.007614136
2014,11,13,7,-0.794719519,-0.560559625,0.757468091,-0.169324948,0.383218092,-0.165751934
2019,6,14,3,0.28383055,0.474307643,0.449575925,1.128383446,-1.669603503,-1.628898621
2013,5,3,4,0.372236293,0.129351887,-0.843571175,-1.142606244,-1.484423745,-1.309354305
2019,5,20,6,0.655134672,1.033695355,1.065360258,0.695813982,-1.814182351,-0.710144997
2015,3,27,6,-0.874284688,-0.700406553,0.511154358,1.128383446,0.40401368,-0.309648037
2016,1,9,17,-0.255444484,0.120028759,1.250095558,-0.601894413,0.388169423,0.572800636
2018,1,29,13,-0.962690431,-1.026716052,-0.289365275,-0.601894413,0.680297918,0.717600822
2017,7,3,13,1.362380619,0.781970885,-1.520933941,-0.493752047,0.19407727,0.770289421
2015,5,30,8,1.397742916,1.443913011,-0.043051542,0.587671615,0.12574891,0.998291969
2017,7,5,13,1.503829808,0.5582158,-2.136718274,-0.277467314,1.41606562,0.876358509
2017,7,6,3,0.778902713,0.781970885,-0.166208408,-0.710036779,-1.297263455,-1.455123901
2018,6,16,0,0.81426501,0.464984515,-1.089884908,-1.142606244,-1.193285516,-1.349768162
2016,7,20,15,1.654119572,0.707385857,-2.136718274,-0.385609681,1.903276534,1.446573257
2017,11,5,11,0.204265381,0.707385857,1.681144591,-0.926321512,-0.386218656,0.091473103
2015,9,13,17,0.478323185,0.632800828,0.326419058,-0.169324948,-0.307987635,0.088866711
2018,6,22,6,0.593250652,0.464984515,-0.474100575,-0.385609681,-0.319870828,-0.763524055
2016,7,3,8,1.229772004,0.632800828,-1.582512375,0.479529249,-0.836789725,0.157975197
2018,11,22,10,-1.57269006,-1.856474492,-0.966728041,0.479529249,0.879341401,0.569347382
2019,9,24,21,0.725859267,0.539569543,-0.658835875,-1.358890977,-0.407014244,-0.41070509
2019,11,23,16,-0.423415397,-0.383420183,0.018526892,0.479529249,-0.057450316,0.137845516
2019,6,9,22,0.902670753,0.651447085,-0.843571175,-0.710036779,-0.815003871,-0.60311079
2013,3,17,5,-1.431240871,-1.278440522,0.511154358,-0.601894413,-0.978397775,-0.379331112
2014,4,12,19,0.239627678,-0.187634483,-1.274620208,-0.818179146,-0.327792957,-0.156330109
2016,5,28,14,1.981220822,1.45323614,-1.397777075,0.371386883,1.831977376,2.4249506
2018,12,1,23,-0.520661714,-0.150341969,1.311673991,-0.169324948,-0.643687838,-0.540549278
2013,2,18,15,-1.059936749,-1.138593594,-0.350943708,0.046959784,0.130700241,0.986829758
2018,6,7,6,0.372236293,0.5582158,0.449575925,-0.818179146,-0.487225797,-0.850354195
2018,10,6,16,0.54904778,1.061664741,1.619566158,-1.034463878,-0.566447084,0.153364658
2017,6,8,18,1.194409706,0.399722615,-1.951982974,-0.601894413,0.424809268,0.283293247
2014,2,9,3,-1.952834756,-1.660688793,1.188517124,-1.575175709,-0.524855908,-0.636021614
2019,8,17,2,0.902670753,1.425266754,1.619566158,0.479529249,-1.212100571,-1.367781162
2019,1,12,0,-1.51080604,-1.642042535,-0.535679008,-1.034463878,-0.370374399,-0.334899902
2015,5,19,14,0.460642037,0.278521944,-0.658835875,1.88538001,0.300035741,-0.004767895
2015,12,8,8,-0.458777694,-0.243573254,0.634311225,-0.710036779,0.420848204,-0.088289261
2019,6,9,18,1.309337173,0.660770214,-1.644090808,1.560952911,-0.109934418,0.386275291
2018,4,22,21,0.239627678,-1.16656298,-2.875659474,-1.25074861,-0.752617108,-0.605284691
2018,11,15,8,-0.865444113,-0.933484766,-0.350943708,0.587671615,0.469371242,-0.008562565
2013,11,13,12,-0.617908032,-0.924161638,-1.028306475,1.236525813,0.81398384,0.511310101
2016,10,3,5,0.522526057,1.015049098,1.557987724,-0.061182582,-0.958592453,-1.086536884
2015,2,19,23,-2.668921278,-2.807433603,-0.535679008,0.371386883,0.90508832,0.544180393
2020,1,10,5,-0.202401038,0.017474345,0.572732791,1.560952911,-0.804110944,-0.87383604
2018,7,21,19,1.353540044,1.25745044,-0.412522142,0.15510215,0.415896873,0.996582031
2019,1,31,12,-2.147327392,-2.257369019,-0.474100575,2.101664742,1.397250564,1.252270699
2019,5,15,6,0.107019063,-0.085080069,-0.658835875,-0.818179146,-0.363442536,-0.85534668
2015,6,24,0,0.619772375,0.809940271,0.449575925,0.15510215,-1.059599594,-1.320825577
2015,2,25,4,-1.528487188,-1.474226222,0.141683758,1.669095278,-0.123798143,-0.506365776
2018,6,8,7,0.6109318,0.772647756,0.326419058,-0.385609681,-0.105973354,-0.498207092
2018,3,1,12,-0.502980566,-0.58852901,-0.350943708,0.587671615,0.441643792,0.255351067
2015,7,31,3,0.849627307,0.893848427,-0.043051542,-0.926321512,-0.751626842,-1.23448658
2019,8,18,12,1.362380619,1.667668096,0.757468091,-0.061182582,0.812003308,1.299416542
2018,1,5,3,-2.677761852,-2.723525446,-0.166208408,1.236525813,-0.297094708,-0.322654724
2016,5,2,15,0.292671124,0.138675016,-0.597257442,-0.926321512,0.090099331,-0.101302147
2017,6,11,2,1.247453152,0.987079713,-0.843571175,0.587671615,-1.366582081,-0.983788013
2014,9,4,18,1.627597849,1.201511669,-1.213041775,1.02024108,2.118164274,1.773068428
2019,3,28,14,0.160062509,0.129351887,-0.227786842,1.236525813,0.304987072,-0.152540684
2017,3,29,0,-0.538342863,-0.392743311,0.387997491,0.479529249,-1.147733276,-1.082183361
2019,7,25,6,0.761221564,0.791294013,-0.043051542,-0.710036779,-0.217873421,-0.62720108
2019,12,23,15,-0.069792423,-0.159665098,-0.412522142,0.695813982,-0.053489251,-0.082058907
2019,5,28,18,0.336873996,0.707385857,1.126938691,0.479529249,-0.034674196,-0.153502464
2017,4,19,10,0.160062509,0.446338257,0.819046525,-0.169324948,0.219824188,-0.076324463
2013,9,14,11,0.363395719,-0.010495041,-1.151463341,-0.277467314,-0.410975308,0.034282684
2018,12,20,7,-0.609067458,-0.318158283,0.942203391,-1.25074861,0.198038334,-0.432651043
2014,1,12,21,-0.723994924,-0.513943982,0.634311225,-0.385609681,0.400052616,0.525142193
2017,4,28,9,0.381076868,0.11070563,-0.905149608,0.695813982,-0.072304307,-0.27812767
2015,10,3,2,-0.113995295,-0.532590239,-1.274620208,1.128383446,-1.642866319,-1.591464043
2018,9,4,2,1.132525686,1.537144297,1.126938691,-0.818179146,-0.707064868,-0.856140137
2018,8,26,9,1.388902342,1.742253125,0.880624958,0.479529249,0.33568532,1.275506973
2014,12,12,12,-0.71515435,-0.504620854,0.634311225,1.236525813,0.997183066,0.663953781
2017,1,11,20,-0.326169079,-0.355450797,-0.227786842,-0.061182582,0.751597076,0.113338947
2019,5,7,2,0.071656766,0.250552558,0.449575925,-0.493752047,-1.63989552,-1.697593689
2019,1,11,0,-1.714139249,-1.642042535,0.203262191,0.479529249,-0.262435395,-0.172363281
2016,3,9,6,-0.273125633,0.04544373,1.003781825,-1.142606244,-0.555554157,-0.649246216
2017,7,31,6,0.911511328,1.043018484,0.203262191,-0.818179146,-0.063391912,-0.343040466
2015,12,29,21,-0.51182114,-0.215603869,0.942203391,0.046959784,0.104953322,0.002606392
2017,5,19,2,0.584410077,0.716708985,0.264840625,1.560952911,-1.398270595,-1.609629631
2017,10,30,7,-0.273125633,-0.243573254,0.018526892,2.534234207,-0.023781269,-0.437336922
2013,7,10,20,1.220931429,0.987079713,-0.781992742,2.75051894,1.58540112,0.545336246
2013,12,22,2,-0.891965836,-0.485974597,1.496409291,-0.169324948,-1.547800774,-1.20789957
2018,12,19,10,-0.591386309,-0.392743311,0.634311225,0.15510215,0.53571907,0.151642323
2013,11,16,4,-0.211241613,-0.262219512,-0.289365275,-1.034463878,-1.499277736,-1.361258507
2014,6,29,0,1.132525686,1.378651111,0.572732791,-0.818179146,-0.642697572,-0.653059483
2013,11,8,21,-0.485299417,-0.355450797,0.326419058,-0.385609681,0.274288823,0.316763878
2017,10,11,5,0.354555145,0.157321273,-0.658835875,0.15510215,-0.977407509,-1.127570152
2016,10,2,14,0.858467882,1.061664741,0.449575925,-0.926321512,-0.492177127,0.376492023
2019,10,16,11,0.142381361,0.567538928,1.373252424,0.15510215,0.184174609,-0.031559944
2018,2,5,22,-1.501965465,-1.595426893,-0.412522142,1.02024108,0.293103879,0.265122414
2014,10,12,5,-0.51182114,-0.20628074,1.003781825,-1.467033343,-1.623060997,-1.015231609
2016,1,1,18,-1.024574451,-0.952131024,0.141683758,1.993522376,0.138622369,0.952593803
2013,8,13,14,0.87614903,0.567538928,-0.966728041,1.452810545,0.921922843,0.304919243
2017,6,18,21,1.14136626,1.378651111,0.572732791,1.02024108,0.434711929,0.187492371
2018,2,13,8,-1.846747864,-1.753920078,0.326419058,-1.467033343,0.899146723,0.499573708
2014,12,27,15,0.045135043,0.203936915,0.387997491,0.15510215,-0.420877969,0.26551199
2016,8,28,23,1.123685112,1.192188541,0.018526892,-0.169324948,-0.031703397,-0.352223396
2013,8,30,13,1.654119572,1.546467425,-0.474100575,0.479529249,2.453864477,2.135529995
2014,6,21,22,0.840786733,0.371753229,-1.336198641,-1.25074861,-0.751626842,-0.548321247
2019,11,17,8,-1.174864215,-0.942807895,0.757468091,0.912098714,-0.543670964,0.159523964
2015,12,6,18,-0.458777694,-0.131695712,1.065360258,-0.818179146,0.51294295,0.700901985
2014,5,17,4,-0.538342863,-0.290188897,0.757468091,-0.385609681,-1.666632705,-1.165205002
2014,7,28,20,0.646294098,0.6234777,-0.227786842,0.803956348,0.340636651,-0.074896812
2019,4,19,6,0.045135043,0.455661386,1.373252424,0.371386883,-1.601275143,-0.780555248
2015,8,30,2,0.999917071,1.126926641,0.203262191,-1.683318075,-1.534927315,-1.043954849
2013,7,17,23,1.636438423,1.83548441,0.387997491,-0.601894413,1.925062388,1.028981209
2019,6,16,8,0.690496969,0.595508314,-0.412522142,0.912098714,-1.160606735,-0.349663734
2017,2,8,15,-0.874284688,-1.026716052,-0.597257442,0.479529249,0.769421866,0.599070072
2015,3,20,5,-0.812400667,-1.16656298,-1.151463341,-1.034463878,-0.323831893,-0.770983696
2016,5,6,22,0.504844908,-0.103726326,-1.644090808,-0.818179146,-0.902147287,-0.854633331
2013,3,23,7,-0.830081816,-0.663114039,0.511154358,0.046959784,-0.350569077,-0.008084297
2019,1,22,12,-1.51080604,-1.418287451,0.264840625,-0.169324948,1.455676263,0.968098164
2018,6,7,18,1.212090855,0.931140942,-0.905149608,-1.358890977,0.21190206,0.613638401
2018,7,25,16,1.795568761,1.546467425,-0.781992742,0.587671615,2.641024768,2.154507637
2015,1,28,10,-1.36935685,-1.408964322,-0.227786842,-0.061182582,1.242769055,0.852872849
2019,5,20,11,0.575569503,0.576862057,-0.166208408,2.642376574,-0.971465913,-0.210298061
2018,6,14,17,1.34469947,0.287845072,-2.321453574,0.912098714,0.968465349,0.336364269
2016,7,21,5,0.955714199,0.996402841,-0.043051542,-0.926321512,-0.464449677,-0.616178989
2018,6,3,7,0.681656395,0.548892671,-0.535679008,-0.493752047,-1.314097978,-0.509789944
2013,3,27,19,-0.538342863,-0.383420183,0.387997491,1.236525813,0.828837831,0.61634779
2015,8,7,7,0.761221564,0.884525299,0.203262191,-0.493752047,0.170310884,-0.28510952
2019,9,28,22,0.451801462,0.856555913,1.250095558,-0.710036779,-1.191304984,-0.874438286
2018,3,27,14,-0.538342863,-0.159665098,1.250095558,0.15510215,0.605037696,0.450095177
2019,2,24,18,-0.609067458,-0.541913368,0.080105325,3.399373137,0.665443927,0.359186649
2016,8,15,20,1.34469947,1.210834798,-0.535679008,-0.710036779,1.578469258,1.031414986
2018,9,2,4,1.229772004,1.658344968,1.188517124,-0.818179146,-1.067521723,-0.308297157
2015,3,21,11,-0.273125633,-0.038464427,0.695889658,2.426091841,0.110894919,0.278767586
2016,3,20,8,-0.953849857,-1.110624209,-0.597257442,-0.061182582,-0.748656043,0.10730505
2018,3,24,16,-0.57370516,-1.632719407,-2.506188874,1.452810545,-0.369384133,0.081372738
2013,10,11,3,-0.069792423,0.054766859,0.264840625,-1.25074861,-1.666632705,-1.583181381
2014,5,3,18,0.213105955,0.502277029,0.819046525,0.587671615,-0.43573196,0.195411205
2013,3,11,20,-0.087473572,0.166644401,0.757468091,-0.169324948,0.502050023,0.171422482
2015,12,7,11,-0.432255971,-0.196957612,0.695889658,-1.683318075,0.687229781,0.328179359
2017,8,13,12,1.415424065,0.781970885,-1.644090808,-1.142606244,0.230717115,1.039811134
2013,12,27,18,-0.98037158,-0.858899738,0.326419058,-0.601894413,0.821905968,0.861301422
2016,7,11,1,0.929192476,0.800617142,-0.535679008,-0.710036779,-0.989290702,-1.354588032
2015,4,29,2,-0.131676444,0.064089987,0.511154358,-0.061182582,-1.483433479,-1.582174778
2019,4,6,5,-0.379212525,-0.038464427,1.065360258,-0.061182582,-1.222003232,-0.923140526
2014,4,15,15,-0.909646985,-1.082654823,-0.658835875,2.534234207,0.739713883,0.676327705
2014,7,16,5,0.522526057,0.837909656,0.880624958,-0.818179146,-0.864517175,-0.985995293
2019,8,20,23,1.28281545,1.583759939,0.757468091,-1.142606244,0.087128533,0.146529675
2020,2,14,12,-2.005878202,-2.210753376,-0.720414308,-0.385609681,1.047686636,0.95157814
2016,11,4,2,-0.264285059,0.036120602,0.942203391,0.046959784,-1.519083058,-1.561906815
2014,12,2,6,-1.63457408,-1.791212592,-0.597257442,-0.061182582,0.159417957,0.120659351
2016,2,9,14,-0.706313775,-0.420712697,0.942203391,-0.926321512,0.918952045,0.67702198
2017,3,29,3,-0.688632627,-0.40206644,0.942203391,-0.710036779,-1.259633344,-1.299628735
2014,8,21,17,1.494989234,1.38797424,-0.474100575,-0.061182582,1.572527661,1.685668468
2018,10,24,21,-0.467618268,-0.560559625,-0.412522142,0.371386883,-0.259464597,-0.320881367
2019,1,12,19,-1.387037999,-1.651365664,-0.905149608,-0.277467314,0.671385523,0.953610897
2019,9,8,13,0.75238099,0.651447085,-0.412522142,0.371386883,-0.693201143,-0.059082508
2013,8,28,21,1.353540044,1.714283739,0.942203391,-0.818179146,1.658680811,1.168815136
2019,2,18,1,-1.519646614,-1.54881125,-0.166208408,0.479529249,-0.7090454,-0.652210236
2019,10,11,3,0.053975617,0.502277029,1.496409291,0.15510215,-1.719116807,-1.660872459
2016,8,9,6,0.778902713,0.754001499,-0.227786842,-1.034463878,0.066332945,-0.589373112
2016,9,6,22,1.380061767,1.527821168,0.264840625,-1.25074861,0.942718431,0.83852911
2018,8,23,20,1.061801091,0.819263399,-0.843571175,-0.061182582,0.757538673,0.212748528
2013,9,13,19,0.160062509,0.026797473,-0.535679008,0.587671615,0.153476361,0.135048389
2016,5,15,9,-0.388053099,-0.327481411,0.080105325,1.128383446,-0.770441897,-0.005915642
2019,6,8,9,1.07948224,0.194613787,-2.075139841,0.15510215,-0.529807238,-0.165698528
2017,6,7,20,0.823105584,0.269198815,-1.520933941,-1.142606244,0.073264808,-0.268439293
2017,5,14,23,0.151221935,0.036120602,-0.474100575,0.479529249,-1.559683967,-1.322863579
2019,12,30,2,-0.653270329,-0.187634483,1.681144591,2.317949475,-1.337864364,-1.413366795
2014,5,12,8,0.75238099,0.315814458,-1.274620208,-1.142606244,0.153476361,-0.218292713
2015,1,9,20,-1.758342121,-1.791212592,-0.166208408,2.101664742,1.542819679,1.352534294
2019,2,18,18,-1.51080604,-1.725950692,-0.781992742,0.587671615,0.764470535,0.958995819
2016,4,4,14,-1.0422556,-1.520841864,-1.459355508,0.479529249,0.628804082,0.593536377
2018,6,23,1,0.743540415,1.182865412,1.311673991,-0.926321512,-1.372523677,-1.478477001
2016,8,11,6,1.300496598,1.32271234,-0.104629975,-1.358890977,1.014017589,0.458959579
2014,2,16,19,-1.83790729,-2.201430248,-1.213041775,0.803956348,0.91499098,1.442921162
2014,5,29,9,0.663975246,0.707385857,-0.043051542,-0.277467314,0.396091552,0.040337563
2014,1,12,6,-0.670951478,-0.476651468,0.572732791,1.452810545,-1.00513496,-0.221440315
2020,1,18,1,-1.484284317,-1.446256836,0.080105325,1.128383446,-0.588232937,-0.612007141
2013,8,16,1,0.522526057,0.595508314,0.080105325,-1.358890977,-1.419066183,-1.532543182
2013,12,10,7,-1.555008911,-1.651365664,-0.412522142,0.479529249,0.912020182,0.379579544
2019,4,9,14,-0.078632998,-0.168988226,-0.412522142,3.183088405,0.132680773,-0.065816402
2014,1,16,22,-0.989212154,-0.65379091,1.188517124,-0.601894413,0.630784614,0.413455009
2019,11,16,2,-1.387037999,-1.520841864,-0.535679008,0.587671615,-0.84570212,-1.015711308
2019,3,22,16,-0.741676073,-0.896192252,-0.597257442,3.074946038,0.23962951,0.326425552
2017,2,17,12,-0.936168708,-1.175886108,-0.843571175,-0.818179146,0.532748271,0.504059792
2018,7,31,16,1.468467511,1.51849804,-0.043051542,-0.493752047,1.890403075,1.594836712
2016,11,23,15,-0.750516647,-0.663114039,0.203262191,-0.818179146,0.846662621,0.464453697
2016,8,24,2,0.858467882,0.996402841,0.264840625,-0.493752047,-1.018998685,-1.370202065
2017,5,3,21,0.071656766,-0.933484766,-2.383032008,-0.385609681,-0.38522839,-0.493673801
2019,8,12,7,0.938033051,1.229481055,0.757468091,-0.710036779,0.357471174,-0.09966135
2017,11,11,6,-1.440081445,-1.492872479,-0.289365275,-0.926321512,-0.671415289,-0.268352985
2016,9,8,2,1.265134301,1.816838153,1.681144591,-0.277467314,-0.04358659,-0.541593552
2013,10,30,9,-0.264285059,-0.010495041,0.757468091,-1.142606244,0.592164237,-0.009943008
2016,8,5,10,1.883974504,1.695637482,-0.658835875,0.15510215,3.093576369,2.263438225
2014,6,23,11,1.159047409,0.903171556,-0.843571175,0.046959784,1.268515973,0.562630177
2019,1,9,10,-0.865444113,-0.840253481,-0.043051542,1.669095278,0.588203172,0.418995857
2017,3,11,15,-1.395878573,-1.968352034,-1.705669241,3.507515503,0.18912594,0.796311378
2014,7,10,20,0.823105584,0.548892671,-0.905149608,-0.926321512,0.439663259,-0.028928757
2015,8,2,7,0.938033051,1.024372227,0.080105325,-0.818179146,-0.970475647,-0.097155571
2016,4,10,1,-1.36935685,-1.408964322,-0.227786842,-0.601894413,-1.127927954,-0.794543266
2016,11,19,2,0.513685483,0.334460715,-0.658835875,-0.061182582,-1.576518491,-1.668514729
2017,8,25,0,0.398758016,0.464984515,0.080105325,-0.169324948,-1.380445806,-1.448561668
2017,1,30,10,-1.608052357,-1.819181978,-0.781992742,-1.25074861,0.785266123,0.908204079
2018,12,30,3,-1.272110533,-1.017392923,0.880624958,-1.683318075,-1.253691747,-1.199590683
2019,5,8,1,-0.352690802,-0.40206644,-0.289365275,0.587671615,-1.513141461,-1.435216427
2017,8,18,0,1.097163389,1.649021839,1.681144591,-1.358890977,-0.915020746,-0.631057262
2015,5,17,15,1.159047409,0.903171556,-0.843571175,0.046959784,-0.495147925,0.509854317
2017,4,29,10,-0.016748977,-0.290188897,-0.905149608,-0.277467314,-0.675376353,-0.18531847
2015,8,29,1,0.681656395,0.996402841,0.880624958,-1.25074861,-1.349747557,-1.447932243
2018,10,11,8,1.088322814,1.360004854,0.634311225,0.263244517,0.439663259,0.402552128
2017,12,1,23,-0.626748606,-0.458005211,0.449575925,-1.034463878,-0.75954897,-0.506758213
2019,3,13,22,-0.582545735,-0.411389568,0.449575925,-0.818179146,-0.338685884,-0.425218582
2015,6,14,5,0.761221564,0.903171556,0.264840625,-0.710036779,-1.801308892,-0.859552383
2015,7,23,14,1.459626936,0.604831443,-2.013561408,0.046959784,1.554702872,0.959378719
